23, 2019-04-10 19:52:53, 139.636112, 35.211984
99, 2019-04-10 19:52:57, 139.637184, 35.214644
23, 2019-04-10 19:53:01, 139.637088, 35.213348
99, 2019-04-10 19:53:05, 139.63736, 35.216528
23, 2019-04-10 19:53:09, 139.637216, 35.21508
99, 2019-04-10 19:53:13, 139.637232, 35.218856
23, 2019-04-10 19:53:17, 139.637392, 35.217184
99, 2019-04-10 19:53:21, 139.636928, 35.220844
23, 2019-04-10 19:53:25, 139.637168, 35.219352
99, 2019-04-10 19:53:29, 139.63688, 35.222992
23, 2019-04-10 19:53:33, 139.636848, 35.221472
99, 2019-04-10 19:53:37, 139.637248, 35.22456
23, 2019-04-10 19:53:41, 139.636864, 35.223384
99, 2019-04-10 19:53:45, 139.638224, 35.225976
23, 2019-04-10 19:53:49, 139.637536, 35.22504
99, 2019-04-10 19:53:53, 139.638464, 35.226232
23, 2019-04-10 19:53:57, 139.6384, 35.22612
99, 2019-04-10 19:54:01, 139.638528, 35.226276
23, 2019-04-10 19:54:05, 139.63848, 35.2262
99, 2019-04-10 19:54:09, 139.63944, 35.22684
23, 2019-04-10 19:54:13, 139.638656, 35.22636
99, 2019-04-10 19:54:17, 139.640656, 35.227448
23, 2019-04-10 19:54:21, 139.63976, 35.227032
99, 2019-04-10 19:54:25, 139.642384, 35.228176
23, 2019-04-10 19:54:29, 139.641024, 35.227608
99, 2019-04-10 19:54:33, 139.6444, 35.229608
23, 2019-04-10 19:54:37, 139.642992, 35.228536
99, 2019-04-10 19:54:41, 139.64608, 35.230792
23, 2019-04-10 19:54:45, 139.644816, 35.229924
99, 2019-04-10 19:54:49, 139.648064, 35.232108
23, 2019-04-10 19:54:53, 139.646624, 35.231172
99, 2019-04-10 19:54:57, 139.649648, 35.233452
23, 2019-04-10 19:55:01, 139.64848, 35.232416
99, 2019-04-10 19:55:05, 139.650816, 35.235444
23, 2019-04-10 19:55:09, 139.650032, 35.234008
99, 2019-04-10 19:55:13, 139.651856, 35.237356
23, 2019-04-10 19:55:17, 139.651056, 35.235888
99, 2019-04-10 19:55:21, 139.65464, 35.242504
23, 2019-04-10 19:55:25, 139.651056, 35.235888
99, 2019-04-10 19:55:29, 139.656352, 35.243608
23, 2019-04-10 19:55:33, 139.655072, 35.243016
99, 2019-04-10 19:55:37, 139.657888, 35.242576
23, 2019-04-10 19:55:41, 139.656768, 35.243404
99, 2019-04-10 19:55:45, 139.659552, 35.241976
23, 2019-04-10 19:55:49, 139.658432, 35.24224
99, 2019-04-10 19:55:53, 139.659872, 35.241908
23, 2019-04-10 19:55:57, 139.659664, 35.241944
99, 2019-04-10 19:56:01, 139.66096, 35.2413
23, 2019-04-10 19:56:05, 139.660128, 35.241848
99, 2019-04-10 19:56:09, 139.660448, 35.239984
23, 2019-04-10 19:56:13, 139.661008, 35.24098
99, 2019-04-10 19:56:17, 139.659136, 35.240484
23, 2019-04-10 19:56:21, 139.65992, 35.239788
99, 2019-04-10 19:56:25, 139.65792, 35.241492
23, 2019-04-10 19:56:29, 139.658928, 35.240788
99, 2019-04-10 19:56:33, 139.655808, 35.2426
23, 2019-04-10 19:56:37, 139.657312, 35.241804
99, 2019-04-10 19:56:41, 139.653904, 35.243608
23, 2019-04-10 19:56:45, 139.655328, 35.242856
99, 2019-04-10 19:56:49, 139.651664, 35.244784
23, 2019-04-10 19:56:53, 139.653264, 35.243944
99, 2019-04-10 19:56:57, 139.649712, 35.245812
23, 2019-04-10 19:57:01, 139.651168, 35.245048
99, 2019-04-10 19:57:05, 139.647408, 35.247076
23, 2019-04-10 19:57:09, 139.649072, 35.24616
99, 2019-04-10 19:57:13, 139.645376, 35.248452
23, 2019-04-10 19:57:17, 139.646896, 35.24738
99, 2019-04-10 19:57:21, 139.642976, 35.2504
23, 2019-04-10 19:57:25, 139.644672, 35.248968
99, 2019-04-10 19:57:29, 139.640896, 35.252124
23, 2019-04-10 19:57:33, 139.642464, 35.25082
99, 2019-04-10 19:57:37, 139.63856, 35.254072
23, 2019-04-10 19:57:41, 139.640208, 35.252688
99, 2019-04-10 19:57:45, 139.636832, 35.255656
23, 2019-04-10 19:57:49, 139.638096, 35.254472
99, 2019-04-10 19:57:53, 139.635248, 35.257428
23, 2019-04-10 19:57:57, 139.636336, 35.256164
99, 2019-04-10 19:58:01, 139.634112, 35.259092
23, 2019-04-10 19:58:05, 139.634944, 35.257828
99, 2019-04-10 19:58:09, 139.632976, 35.261296
23, 2019-04-10 19:58:13, 139.633744, 35.259688
